candidate,family,deployable,split,slippage_bps,start,end,total_return_pct,cagr_pct,volatility_pct,sharpe,sortino,max_drawdown_pct,calmar,profit_factor,expectancy_trade_pct,win_rate_pct,avg_gain_pct,avg_loss_pct,best_trade_pct,worst_trade_pct,entries,exits,entries_per_month,zero_entry_months,time_in_market_pct,average_gross_exposure_pct,annual_turnover_x,entry_signals,benchmark_return_pct,final_equity,lookback,stop,trail
breakout_20_sl6_tr10,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,6.0,10.0
breakout_20_sl6_tr10,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,6.0,10.0
breakout_20_sl6_tr10,breakout_sensitivity,True,test,5.0,2024-07-01,2026-07-31,5.224209668461288,2.4774710606895844,6.2075654758924665,0.4263779423511242,0.5585204312567014,-8.448856712710773,0.2932315158052551,1.1707423408009356,0.27361905223142136,32.94117647058823,5.296067799915204,-2.1935487536483307,30.528351192720613,-10.410632846750946,88,85,3.52,2,86.04206500956023,38.85906538378361,12.478978252029469,203,40.15835193906074,105224.20966846129,20,6.0,10.0
breakout_20_sl6_tr10,breakout_sensitivity,True,full,5.0,2020-01-02,2026-07-31,33.31849337174402,4.469746667390928,6.4328950095626976,0.7138078962454631,0.9534396292453746,-9.000846730141332,0.496591798683005,1.603954255401298,0.8636857610841503,42.592592592592595,5.169060701506855,-2.3306246785843068,30.52835119272061,-10.410632846750943,219,216,2.7721518987341773,12,80.09679370840895,36.6482323693464,10.00238294474235,649,153.31637843336728,133318.49337174403,20,6.0,10.0
breakout_20_sl6_tr11,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,6.0,11.0
breakout_20_sl6_tr11,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,6.0,11.0
breakout_20_sl6_tr11,breakout_sensitivity,True,test,5.0,2024-07-01,2026-07-31,5.224209668461288,2.4774710606895844,6.2075654758924665,0.4263779423511242,0.5585204312567014,-8.448856712710773,0.2932315158052551,1.1707423408009356,0.27361905223142136,32.94117647058823,5.296067799915204,-2.1935487536483307,30.528351192720613,-10.410632846750946,88,85,3.52,2,86.04206500956023,38.85906538378361,12.478978252029469,203,40.15835193906074,105224.20966846129,20,6.0,11.0
breakout_20_sl6_tr11,breakout_sensitivity,True,full,5.0,2020-01-02,2026-07-31,33.31849337174402,4.469746667390928,6.4328950095626976,0.7138078962454631,0.9534396292453746,-9.000846730141332,0.496591798683005,1.603954255401298,0.8636857610841503,42.592592592592595,5.169060701506855,-2.3306246785843068,30.52835119272061,-10.410632846750943,219,216,2.7721518987341773,12,80.09679370840895,36.6482323693464,10.00238294474235,649,153.31637843336728,133318.49337174403,20,6.0,11.0
breakout_20_sl7_tr9,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,7.0,9.0
breakout_20_sl7_tr9,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,7.0,9.0
breakout_20_sl7_tr9,breakout_sensitivity,True,test,5.0,2024-07-01,2026-07-31,5.224209668461288,2.4774710606895844,6.2075654758924665,0.4263779423511242,0.5585204312567014,-8.448856712710773,0.2932315158052551,1.1707423408009356,0.27361905223142136,32.94117647058823,5.296067799915204,-2.1935487536483307,30.528351192720613,-10.410632846750946,88,85,3.52,2,86.04206500956023,38.85906538378361,12.478978252029469,203,40.15835193906074,105224.20966846129,20,7.0,9.0
breakout_20_sl7_tr9,breakout_sensitivity,True,full,5.0,2020-01-02,2026-07-31,33.31849337174402,4.469746667390928,6.4328950095626976,0.7138078962454631,0.9534396292453746,-9.000846730141332,0.496591798683005,1.603954255401298,0.8636857610841503,42.592592592592595,5.169060701506855,-2.3306246785843068,30.52835119272061,-10.410632846750943,219,216,2.7721518987341773,12,80.09679370840895,36.6482323693464,10.00238294474235,649,153.31637843336728,133318.49337174403,20,7.0,9.0
breakout_20_sl7_tr10,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,7.0,10.0
breakout_20_sl7_tr10,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,7.0,10.0
breakout_20_sl7_tr10,breakout_sensitivity,True,test,5.0,2024-07-01,2026-07-31,5.224209668461288,2.4774710606895844,6.2075654758924665,0.4263779423511242,0.5585204312567014,-8.448856712710773,0.2932315158052551,1.1707423408009356,0.27361905223142136,32.94117647058823,5.296067799915204,-2.1935487536483307,30.528351192720613,-10.410632846750946,88,85,3.52,2,86.04206500956023,38.85906538378361,12.478978252029469,203,40.15835193906074,105224.20966846129,20,7.0,10.0
breakout_20_sl7_tr10,breakout_sensitivity,True,full,5.0,2020-01-02,2026-07-31,33.31849337174402,4.469746667390928,6.4328950095626976,0.7138078962454631,0.9534396292453746,-9.000846730141332,0.496591798683005,1.603954255401298,0.8636857610841503,42.592592592592595,5.169060701506855,-2.3306246785843068,30.52835119272061,-10.410632846750943,219,216,2.7721518987341773,12,80.09679370840895,36.6482323693464,10.00238294474235,649,153.31637843336728,133318.49337174403,20,7.0,10.0
breakout_20_sl7_tr11,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,7.0,11.0
breakout_20_sl7_tr11,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,7.0,11.0
breakout_20_sl7_tr11,breakout_sensitivity,True,test,5.0,2024-07-01,2026-07-31,5.224209668461288,2.4774710606895844,6.2075654758924665,0.4263779423511242,0.5585204312567014,-8.448856712710773,0.2932315158052551,1.1707423408009356,0.27361905223142136,32.94117647058823,5.296067799915204,-2.1935487536483307,30.528351192720613,-10.410632846750946,88,85,3.52,2,86.04206500956023,38.85906538378361,12.478978252029469,203,40.15835193906074,105224.20966846129,20,7.0,11.0
breakout_20_sl7_tr11,breakout_sensitivity,True,full,5.0,2020-01-02,2026-07-31,33.31849337174402,4.469746667390928,6.4328950095626976,0.7138078962454631,0.9534396292453746,-9.000846730141332,0.496591798683005,1.603954255401298,0.8636857610841503,42.592592592592595,5.169060701506855,-2.3306246785843068,30.52835119272061,-10.410632846750943,219,216,2.7721518987341773,12,80.09679370840895,36.6482323693464,10.00238294474235,649,153.31637843336728,133318.49337174403,20,7.0,11.0
breakout_20_sl8_tr9,breakout_sensitivity,True,train,5.0,2020-01-02,2022-12-30,11.21388514949535,3.615501425618528,7.014153567226806,0.5402975539196926,0.7042141774399621,-9.000846730141332,0.4016845896854592,1.4624151074848046,0.8152644851372878,43.47826086956522,5.458291712594145,-2.7562949205987555,25.949134984341228,-8.387822146018873,92,92,2.5555555555555554,6,78.3068783068783,34.71606889053949,9.279133190263817,276,23.99457443201087,111213.88514949534,20,8.0,9.0
breakout_20_sl8_tr9,breakout_sensitivity,True,validation,5.0,2023-01-03,2024-06-28,12.22140117940629,8.07990677557413,5.388045394956317,1.4690048839940484,2.2431774232815442,-3.2278914466382203,2.5031531912230753,3.496805581874431,1.8024542046213343,53.84615384615385,4.695885390567194,-1.5732155123155023,14.241130756297338,-3.6624561348869524,43,39,2.388888888888889,4,74.8663101604278,36.9359745335825,8.278507739556089,174,44.651846208266456,112221.40117940628,20,8.0,9.0
